Year,Rank,Name,Gender,Count
2001,16,Tyler,M,19275
2001,17,John,M,18901
2001,18,Ryan,M,18289
2001,19,Zachary,M,18185
2001,20,Ethan,M,17962
2001,21,Brandon,M,17892
2001,22,James,M,17073
2001,23,Alexander,M,16717
2001,24,Ashley,F,16531
2001,25,Dylan,M,16497
2001,26,Alexis,F,16403
2001,27,Justin,M,16231
2001,28,Jonathan,M,16146
2001,29,Sarah,F,15926
2001,30,Samantha,F,15867
2002,1,Jacob,M,30585
2002,2,Michael,M,28257
2002,3,Joshua,M,25997
2002,4,Matthew,M,25154
2002,5,Emily,F,24469
2002,6,Ethan,M,22112
2002,7,Andrew,M,22034
2002,8,Joseph,M,21916
2002,9,Madison,F,21773
2002,10,Christopher,M,21689
2002,11,Nicholas,M,21390
2002,12,Daniel,M,21347
2002,13,William,M,20135
2002,14,Anthony,M,19590
2002,15,Hannah,F,18827
2002,16,David,M,18700
2002,17,Tyler,M,18266
2002,18,Alexander,M,17718
2002,19,Ryan,M,17658
2002,20,John,M,17473
2002,21,James,M,16967
2002,22,Zachary,M,16622
2002,23,Emma,F,16557
2002,24,Brandon,M,16281
2002,25,Alexis,F,15636
2002,26,Jonathan,M,15513
2002,27,Ashley,F,15344
2002,28,Abigail,F,15302
2002,29,Justin,M,14905
2002,30,Dylan,M,14821
2003,1,Jacob,M,29652
2003,2,Michael,M,27126
2003,3,Emily,F,25692
2003,4,Joshua,M,25103
2003,5,Matthew,M,24010
2003,6,Emma,F,22716
2003,7,Andrew,M,22162
2003,8,Joseph,M,21385
2003,9,Ethan,M,21361
2003,10,Daniel,M,21067
2003,11,Christopher,M,20753
2003,12,Madison,F,20201
2003,13,Anthony,M,20149
2003,14,William,M,19998
2003,15,Nicholas,M,19696
2003,16,Ryan,M,19578
2003,17,David,M,18638
2003,18,Tyler,M,18185
2003,19,Alexander,M,17713
2003,20,Hannah,F,17638
2003,21,John,M,17246
2003,22,James,M,16895
2003,23,Olivia,F,16152
2003,24,Abigail,F,15932
2003,25,Dylan,M,15703
2003,26,Zachary,M,15540
2003,27,Brandon,M,15245
2003,28,Jonathan,M,14993
2003,29,Alexis,F,14867
2003,30,Samuel,M,14681
2004,1,Jacob,M,27902
2004,2,Michael,M,25469
2004,3,Emily,F,25040
2004,4,Joshua,M,24211
2004,5,Matthew,M,22882
2004,6,Ethan,M,22208
2004,7,Andrew,M,21714
2004,8,Emma,F,21618
2004,9,Daniel,M,21007
2004,10,Madison,F,20628
2004,11,William,M,20234
2004,12,Joseph,M,20142
2004,13,Christopher,M,19636
2004,14,Anthony,M,19613
2004,15,Ryan,M,19496
2004,16,Nicholas,M,18519
2004,17,David,M,18403
2004,18,Alexander,M,17925
2004,19,Tyler,M,17449
2004,20,James,M,16468
2004,21,John,M,16463
2004,22,Olivia,F,16107
2004,23,Hannah,F,15611
2004,24,Abigail,F,15433
2004,25,Isabella,F,15020
2004,26,Dylan,M,14851
2004,27,Nathan,M,14632
2004,28,Ashley,F,14376
2004,29,Jonathan,M,14375
2004,30,Brandon,M,14134
2005,1,Jacob,M,25846
2005,2,Emily,F,23949
2005,3,Michael,M,23826
2005,4,Joshua,M,23260
2005,5,Matthew,M,21480
2005,6,Ethan,M,21318
2005,7,Andrew,M,20740
2005,8,Emma,F,20354
2005,9,Daniel,M,20230
2005,10,Madison,F,19577
2005,11,Anthony,M,19384
2005,12,Joseph,M,19232
2005,13,Christopher,M,19173
2005,14,William,M,19059
2005,15,David,M,18137
2005,16,Alexander,M,18128
2005,17,Ryan,M,17987
2005,18,Nicholas,M,17076
2005,19,Tyler,M,16988
2005,20,James,M,16140
2005,21,John,M,15787
2005,22,Abigail,F,15755
2005,23,Olivia,F,15699
2005,24,Isabella,F,15196
2005,25,Hannah,F,14851
2005,26,Jonathan,M,14442
2005,27,Nathan,M,14363
2005,28,Samuel,M,14266
2005,29,Christian,M,14209
2005,30,Noah,M,13901
2006,1,Jacob,M,24862
2006,2,Michael,M,22649
2006,3,Joshua,M,22334
2006,4,Emily,F,21411
2006,5,Ethan,M,20522
2006,6,Matthew,M,20337
2006,7,Daniel,M,20076
2006,8,Andrew,M,19731
2006,9,Christopher,M,19688
2006,10,Anthony,M,19412
2006,11,Emma,F,19128
2006,12,William,M,18963
2006,13,Madison,F,18633
2006,14,Joseph,M,18463
2006,15,Alexander,M,18234
2006,16,Isabella,F,18229
2006,17,David,M,17658
2006,18,Ava,F,16942
2006,19,Ryan,M,16431
2006,20,Noah,M,16340
2006,21,James,M,16253
2006,22,Nicholas,M,15674
2006,23,Abigail,F,15633
2006,24,Tyler,M,15548
2006,25,Olivia,F,15506
2006,26,John,M,15174
2006,27,Logan,M,15150
2006,28,Hannah,F,14552
2006,29,Christian,M,14487
2006,30,Jonathan,M,14385
2007,1,Jacob,M,24302
2007,2,Michael,M,22020
2007,3,Ethan,M,21036
2007,4,Joshua,M,20665
2007,5,Daniel,M,20260
2007,6,Christopher,M,20029
2007,7,Anthony,M,19636
2007,8,Emily,F,19363
2007,9,Isabella,F,19141
2007,10,William,M,18894
2007,11,Matthew,M,18751
2007,12,Andrew,M,18458
2007,13,Emma,F,18384
2007,14,Alexander,M,18148
2007,15,Ava,F,18053
2007,16,Madison,F,17966
2007,17,David,M,17562
2007,18,Joseph,M,17356
2007,19,Sophia,F,17029
2007,20,Noah,M,16600
2007,21,Olivia,F,16587
2007,22,James,M,15972
2007,23,Ryan,M,15721
2007,24,Abigail,F,15476
2007,25,Logan,M,15330
2007,26,Jayden,M,15251
2007,27,John,M,14439
2007,28,Nicholas,M,14362
2007,29,Tyler,M,14105
2007,30,Christian,M,14059
2008,1,Jacob,M,22618
2008,2,Michael,M,20645
2008,3,Ethan,M,20220
2008,4,Joshua,M,19225
2008,5,Daniel,M,19024
2008,6,Emma,F,18826
2008,7,Alexander,M,18708
2008,8,Isabella,F,18626
2008,9,Anthony,M,18410
2008,10,William,M,18400
2008,11,Christopher,M,17964
2008,12,Matthew,M,17598
2008,13,Emily,F,17444
2008,14,Jayden,M,17164
2008,15,Olivia,F,17087
2008,16,Ava,F,17049
2008,17,Madison,F,17046
2008,18,Andrew,M,16775
2008,19,Joseph,M,16595
2008,20,David,M,16342
2008,21,Sophia,F,16090
2008,22,Noah,M,15800
2008,23,Aiden,M,15589
2008,24,James,M,15188
2008,25,Abigail,F,15085
2008,26,Ryan,M,14685
2008,27,Logan,M,13860
2008,28,John,M,13331
2008,29,Nathan,M,13260
2008,30,Elijah,M,13237
2009,1,Isabella,F,22318
2009,2,Jacob,M,21199
2009,3,Ethan,M,19852
2009,4,Michael,M,18957
2009,5,Alexander,M,18248
2009,6,William,M,17929
2009,7,Emma,F,17910
2009,8,Joshua,M,17664
2009,9,Daniel,M,17560
2009,10,Olivia,F,17441
2009,11,Jayden,M,17308
2009,12,Noah,M,17260
2009,13,Sophia,F,16948
2009,14,Christopher,M,16364
2009,15,Anthony,M,16323
2009,16,Aiden,M,16027
2009,17,Matthew,M,16002
2009,18,Ava,F,15874
2009,19,David,M,15453
2009,20,Emily,F,15362
2009,21,Madison,F,15251
2009,22,Joseph,M,14945
2009,23,Andrew,M,14872
2009,24,Logan,M,14465
2009,25,Abigail,F,14399
2009,26,James,M,14218
2009,27,Benjamin,M,13121
2009,28,Ryan,M,13117
2009,29,Elijah,M,12843
2009,30,Gabriel,M,12831
2010,1,Isabella,F,22934
2010,2,Jacob,M,22148
2010,3,Sophia,F,20654
2010,4,Ethan,M,18015
2010,5,Michael,M,17376
2010,6,Emma,F,17361
2010,7,Jayden,M,17198
2010,8,William,M,17068
2010,9,Olivia,F,17035
2010,10,Alexander,M,16767
2010,11,Noah,M,16475
2010,12,Daniel,M,15858
2010,13,Aiden,M,15545
2010,14,Anthony,M,15505
2010,15,Joshua,M,15461
2010,16,Ava,F,15441
2010,17,Mason,M,14853
2010,18,Christopher,M,14294
2010,19,Emily,F,14279
2010,20,Andrew,M,14264
2010,21,Abigail,F,14256
2010,22,David,M,14221
2010,23,Matthew,M,14145
2010,24,Logan,M,14029
2010,25,Elijah,M,13916
2010,26,James,M,13898
2010,27,Joseph,M,13851
2010,28,Madison,F,13194
2010,29,Gabriel,M,12884
2010,30,Benjamin,M,12437
2011,1,Sophia,F,21859
2011,2,Jacob,M,20394
2011,3,Isabella,F,19928
2011,4,Mason,M,19524
2011,5,Emma,F,18820
2011,6,William,M,17357
2011,7,Olivia,F,17333
2011,8,Jayden,M,17014
2011,9,Noah,M,16878
2011,10,Michael,M,16821
2011,11,Ethan,M,16696
2011,12,Alexander,M,15714
2011,13,Ava,F,15514
2011,14,Aiden,M,15511
2011,15,Daniel,M,15301
2011,16,Anthony,M,14285
2011,17,Emily,F,14275
2011,18,Matthew,M,14176
2011,19,Elijah,M,13993
2011,20,Joshua,M,13793
2011,21,Liam,M,13449
2011,22,Andrew,M,13294
2011,23,James,M,13270
2011,24,Abigail,F,13261
2011,25,David,M,13251
2011,26,Benjamin,M,13077
2011,27,Christopher,M,13022
2011,28,Logan,M,12996
2011,29,Joseph,M,12992
2011,30,Jackson,M,12405
2012,1,Sophia,F,22333
2012,2,Emma,F,20968
2012,3,Isabella,F,19130
2012,4,Jacob,M,19101
2012,5,Mason,M,18991
2012,6,Ethan,M,17693
2012,7,Noah,M,17374
2012,8,Olivia,F,17331
2012,9,William,M,16908
2012,10,Liam,M,16821
2012,11,Michael,M,16207
2012,12,Jayden,M,16148
2012,13,Ava,F,15547
2012,14,Alexander,M,15250
2012,15,Aiden,M,14922
2012,16,Daniel,M,14300
2012,17,Matthew,M,13989
2012,18,Elijah,M,13902
2012,19,Emily,F,13662
2012,20,James,M,13455
2012,21,Anthony,M,13224
2012,22,Benjamin,M,12831
2012,23,Abigail,F,12725
2012,24,Joshua,M,12674
2012,25,Andrew,M,12639
2012,26,Joseph,M,12587
2012,27,David,M,12555
2012,28,Jackson,M,12496
2012,29,Logan,M,12486
2012,30,Mia,F,12033
2013,1,Sophia,F,21249
2013,2,Emma,F,20963
2013,3,Olivia,F,18448
2013,4,Noah,M,18284
2013,5,Jacob,M,18189
2013,6,Liam,M,18153
2013,7,Mason,M,17724
2013,8,Isabella,F,17673
2013,9,William,M,16662
2013,10,Ethan,M,16258
2013,11,Michael,M,15536
2013,12,Ava,F,15270
2013,13,Alexander,M,14921
2013,14,Jayden,M,14795
2013,15,Daniel,M,14318
2013,16,Elijah,M,13819
2013,17,Aiden,M,13644
2013,18,James,M,13590
2013,19,Benjamin,M,13509
2013,20,Matthew,M,13359
2013,21,Mia,F,13164
2013,22,Emily,F,13140
2013,23,Jackson,M,12609
2013,24,Abigail,F,12428
2013,25,David,M,12391
2013,26,Logan,M,12362
2013,27,Anthony,M,12291
2013,28,Joseph,M,12274
2013,29,Joshua,M,11853
2013,30,Andrew,M,11681
2014,1,Emma,F,20961
2014,2,Olivia,F,19833
2014,3,Noah,M,19333
2014,4,Sophia,F,18640
2014,5,Liam,M,18480
2014,6,Mason,M,17215
2014,7,Isabella,F,17127
2014,8,Jacob,M,16909
2014,9,William,M,16847
2014,10,Ethan,M,15742
2014,11,Ava,F,15722
2014,12,Michael,M,15493
2014,13,Alexander,M,15441
2014,14,James,M,14461
2014,15,Daniel,M,13954
2014,16,Elijah,M,13873
2014,17,Benjamin,M,13823
2014,18,Logan,M,13665
2014,19,Mia,F,13528
2014,20,Aiden,M,13429
2014,21,Jayden,M,12989
2014,22,Matthew,M,12937
2014,23,Emily,F,12662
2014,24,David,M,12250
2014,25,Jackson,M,12238
2014,26,Lucas,M,12169
2014,27,Joseph,M,12145
2014,28,Abigail,F,12109
2014,29,Anthony,M,11606
2014,30,Andrew,M,11186
2015,1,Emma,F,20482
2015,2,Olivia,F,19721
2015,3,Noah,M,19675
2015,4,Liam,M,18406
2015,5,Sophia,F,17450
2015,6,Mason,M,16661
2015,7,Ava,F,16402
2015,8,Jacob,M,15993
2015,9,William,M,15940
2015,10,Isabella,F,15658
2015,11,Ethan,M,15096
2015,12,Mia,F,14936
2015,13,James,M,14859
2015,14,Alexander,M,14581
2015,15,Michael,M,14485
2015,16,Benjamin,M,13729
2015,17,Elijah,M,13703
2015,18,Daniel,M,13538
2015,19,Aiden,M,13498
2015,20,Logan,M,12935
2015,21,Matthew,M,12778
2015,22,Abigail,F,12420
2015,23,Lucas,M,12328
2015,24,Jackson,M,12287
2015,25,David,M,11829
2015,26,Emily,F,11804
2015,27,Oliver,M,11667
2015,28,Jayden,M,11580
2015,29,Joseph,M,11526
2015,30,Charlotte,F,11412
2016,1,Emma,F,19542
2016,2,Olivia,F,19404
2016,3,Noah,M,19177
2016,4,Liam,M,18267
2016,5,Ava,F,16341
2016,6,Sophia,F,16180
2016,7,William,M,15802
2016,8,Mason,M,15284
2016,9,James,M,14913
2016,10,Isabella,F,14852
2016,11,Benjamin,M,14679
2016,12,Jacob,M,14548
2016,13,Mia,F,14456
2016,14,Michael,M,14129
2016,15,Elijah,M,13965
2016,16,Ethan,M,13852
2016,17,Alexander,M,13441
2016,18,Charlotte,F,13117
2016,19,Oliver,M,13065
2016,20,Daniel,M,12987
2016,21,Lucas,M,12902
2016,22,Matthew,M,12661
2016,23,Aiden,M,12257
2016,24,Abigail,F,11794
2016,25,Jackson,M,11310
2016,26,Logan,M,11274
2016,27,David,M,11144
2016,28,Emily,F,11001
2016,29,Joseph,M,10957
2016,30,Amelia,F,10807
2017,1,Emma,F,19865
2017,2,Liam,M,18855
2017,3,Olivia,F,18771
2017,4,Noah,M,18488
2017,5,Ava,F,16011
2017,6,Isabella,F,15243
2017,7,William,M,15031
2017,8,Sophia,F,14928
2017,9,James,M,14354
2017,10,Logan,M,14051
2017,11,Benjamin,M,13850
2017,12,Mason,M,13595
2017,13,Mia,F,13512
2017,14,Elijah,M,13434
2017,15,Jacob,M,13258
2017,16,Oliver,M,13222
2017,17,Lucas,M,13026
2017,18,Charlotte,F,12963
2017,19,Michael,M,12715
2017,20,Alexander,M,12570
2017,21,Ethan,M,12475
2017,22,Amelia,F,11863
2017,23,Daniel,M,11746
2017,24,Matthew,M,11727
2017,25,Aiden,M,11351
2017,26,Evelyn,F,10741
2017,27,Abigail,F,10644
2017,28,Harper,F,10519
2017,29,Joseph,M,10479
2017,30,Henry,M,10478
2018,1,Liam,M,19966
2018,2,Emma,F,18814
2018,3,Noah,M,18415
2018,4,Olivia,F,18050
2018,5,Ava,F,15020
2018,6,William,M,14639
2018,7,Isabella,F,14558
2018,8,Sophia,F,13997
2018,9,James,M,13640
2018,10,Oliver,M,13492
2018,11,Benjamin,M,13478
2018,12,Charlotte,F,13031
2018,13,Elijah,M,13007
2018,14,Mia,F,12732
2018,15,Lucas,M,12658
2018,16,Mason,M,12514
2018,17,Logan,M,12438
2018,18,Amelia,F,12397
2018,19,Alexander,M,12101
2018,20,Ethan,M,11924
2018,21,Jacob,M,11878
2018,22,Michael,M,11740
2018,23,Daniel,M,11284
2018,24,Henry,M,10711
2018,25,Harper,F,10641
2018,26,Evelyn,F,10428
2018,27,Jackson,M,10417
2018,28,Sebastian,M,10132
2018,29,Aiden,M,10054
2018,30,Matthew,M,9999
2019,1,Liam,M,20611
2019,2,Noah,M,19159
2019,3,Olivia,F,18561
2019,4,Emma,F,17212
2019,5,Ava,F,14534
2019,6,Oliver,M,13962
2019,7,Sophia,F,13801
2019,8,William,M,13639
2019,9,Elijah,M,13413
2019,10,Isabella,F,13388
2019,11,Charlotte,F,13230
2019,12,James,M,13184
2019,13,Benjamin,M,13029
2019,14,Amelia,F,12938
2019,15,Mia,F,12495
2019,16,Lucas,M,12475
2019,17,Mason,M,11472
2019,18,Alexander,M,11316
2019,19,Ethan,M,11300
2019,20,Jacob,M,10779
2019,21,Henry,M,10763
2019,22,Michael,M,10604
2019,23,Daniel,M,10579
2019,24,Logan,M,10559
2019,25,Harper,F,10491
2019,26,Evelyn,F,10437
2019,27,Jackson,M,10157
2019,28,Sebastian,M,9877
2019,29,Jack,M,9395
2019,30,Aiden,M,9388
2020,1,Liam,M,19842
2020,2,Noah,M,18429
2020,3,Olivia,F,17677
2020,4,Emma,F,15699
2020,5,Oliver,M,14270
2020,6,Elijah,M,13199
2020,7,Ava,F,13191
2020,8,Charlotte,F,13092
2020,9,Sophia,F,13086
2020,10,Amelia,F,12792
2020,11,William,M,12662
2020,12,James,M,12376
2020,13,Benjamin,M,12248
2020,14,Isabella,F,12198
2020,15,Lucas,M,11374
2020,16,Mia,F,11250
2020,17,Henry,M,10781
2020,18,Alexander,M,10257
2020,19,Mason,M,10107
2020,20,Michael,M,9819
2020,21,Ethan,M,9544
2020,22,Daniel,M,9515
2020,23,Evelyn,F,9510
2020,24,Jacob,M,9293
2020,25,Logan,M,9150
2020,26,Jackson,M,9126
2020,27,Levi,M,9085
2020,28,Sebastian,M,9013
2020,29,Mateo,M,8997
2020,30,Jack,M,8935
2021,1,Liam,M,20391
2021,2,Noah,M,18884
2021,3,Olivia,F,17824
2021,4,Emma,F,15530
2021,5,Oliver,M,14696
2021,6,Charlotte,F,13352
2021,7,Amelia,F,13024
2021,8,Ava,F,12854
2021,9,Elijah,M,12807
2021,10,Sophia,F,12559
2021,11,James,M,12452
2021,12,William,M,12159
2021,13,Benjamin,M,11872
2021,14,Lucas,M,11578
2021,15,Henry,M,11363
2021,16,Isabella,F,11288
2021,17,Mia,F,11157
2021,18,Theodore,M,9588
2021,19,Jack,M,9557
2021,20,Levi,M,9540
2021,21,Evelyn,F,9484
2021,22,Alexander,M,9408
2021,23,Jackson,M,9267
2021,24,Mateo,M,9168
2021,25,Daniel,M,9142
2021,26,Michael,M,9122
2021,27,Mason,M,9085
2021,28,Sebastian,M,8921
2021,29,Ethan,M,8849
2021,30,Logan,M,8827
2022,1,Liam,M,20533
2022,2,Noah,M,18708
2022,3,Olivia,F,16630
2022,4,Oliver,M,15141
2022,5,Emma,F,14484
2022,6,Charlotte,F,12936
2022,7,Amelia,F,12400
2022,8,Sophia,F,12361
2022,9,James,M,12089
2022,10,Elijah,M,12054
2022,11,Isabella,F,11731
2022,12,William,M,11330
2022,13,Henry,M,11262
2022,14,Ava,F,11087
2022,15,Mia,F,11061
2022,16,Lucas,M,10950
2022,17,Benjamin,M,10884
2022,18,Theodore,M,10800
2022,19,Mateo,M,10379
2022,20,Levi,M,9840
2022,21,Sebastian,M,9387
2022,22,Evelyn,F,9326
2022,23,Daniel,M,9096
2022,24,Luna,F,8957
2022,25,Jack,M,8921
2022,26,Michael,M,8876
2022,27,Alexander,M,8730
2022,28,Owen,M,8575
2022,29,Samuel,M,8401
2022,30,Asher,M,8400
2023,1,Liam,M,20802
2023,2,Noah,M,18995
2023,3,Olivia,F,15270
2023,4,Oliver,M,14741
2023,5,Emma,F,13527
2023,6,Charlotte,F,12596
2023,7,Amelia,F,12311
2023,8,Sophia,F,11944
2023,9,James,M,11670
2023,10,Elijah,M,11452
2023,11,Mia,F,11359
2023,12,Mateo,M,11229
2023,13,Theodore,M,11041
2023,14,Henry,M,10941
2023,15,Lucas,M,10842
2023,16,Isabella,F,10808
2023,17,William,M,10598
2023,18,Benjamin,M,10172
2023,19,Ava,F,9682
2023,20,Levi,M,9347
2023,21,Evelyn,F,9082
2023,22,Sebastian,M,8865
2023,23,Jack,M,8683
2023,24,Ezra,M,8437
2023,25,Michael,M,8383
2023,26,Daniel,M,8356
2023,27,Leo,M,8120
2023,28,Owen,M,7985
2023,29,Samuel,M,7973
2023,30,Hudson,M,7935
